,id,charged_off
22609,21564,0
22610,22168,0
22611,50578,0
22612,27980,0
22613,35468,0
22614,11720,0
22615,31779,0
22616,34075,0
22617,24237,0
22618,48633,0
22619,22228,0
22620,18588,0
22621,30794,0
22622,31843,0
22623,10281,0
22624,50881,1
22625,40059,0
22626,41717,0
22627,22663,0
22628,28298,1
22629,15945,0
22630,23532,0
22631,49841,0
22632,11044,0
22633,18996,0
22634,26585,0
22635,48038,1
22636,50462,0
22637,35830,0
22638,49527,0
22639,52896,0
22640,34192,0
22641,41143,0
22642,27649,0
22643,10869,1
22644,13558,0
22645,28296,0
22646,37745,0
22647,56811,1
22648,30172,0
22649,50362,0
22650,41625,0
22651,16431,0
22652,32086,0
22653,23630,0
22654,55088,0
22655,42539,0
22656,14485,0
22657,36579,0
22658,28443,0
22659,45796,0
22660,15543,0
22661,31135,0
22662,23521,0
22663,37482,0
22664,20236,0
22665,19363,0
22666,53903,0
22667,34381,0
22668,38214,0
22669,10346,0
22670,21970,1
22671,37012,0
22672,53602,0
22673,11443,0
22674,47719,0
22675,50620,0
22676,46834,0
22677,45064,0
22678,29658,0
22679,31756,0
22680,34085,0
22681,13399,0
22682,47813,1
22683,21730,0
22684,25899,0
22685,24885,0
22686,13301,1
22687,42125,0
22688,34880,0
22689,23304,1
22690,14073,0
22691,14897,0
22692,50380,0
22693,27929,0
22694,27735,0
22695,12250,0
22696,44974,0
22697,29619,0
22698,21515,0
22699,45361,0
22700,12192,0
22701,13703,0
22702,43429,0
22703,16509,0
22704,39417,0
22705,36292,0
22706,23679,0
22707,23626,0
22708,10339,0
22709,11367,0
22710,25578,0
22711,26338,0
22712,25565,0
22713,19555,0
22714,21340,0
22715,33703,0
22716,49211,1
22717,33885,1
22718,23063,0
22719,24152,0
22720,45982,0
22721,28356,0
22722,24046,0
22723,17428,0
22724,40456,0
22725,10506,0
22726,13257,0
22727,49599,0
22728,16615,0
22729,15395,0
22730,39144,0
22731,55378,0
22732,55202,0
22733,49596,0
22734,29392,0
22735,25594,0
22736,55741,1
22737,13359,0
22738,42864,1
22739,42766,0
22740,16596,0
22741,53277,0
22742,22430,0
22743,40173,0
22744,53995,0
22745,37940,0
22746,25208,0
22747,54949,0
22748,34189,1
22749,48999,0
22750,21225,0
22751,50254,0
22752,24340,1
22753,49524,0
22754,28364,0
22755,17332,1
22756,39657,0
22757,29438,0
22758,37481,0
22759,26287,0
22760,46188,0
22761,39334,0
22762,34018,0
22763,36908,0
22764,39830,0
22765,54504,0
22766,12464,0
22767,30701,1
22768,44690,0
22769,31127,0
22770,22698,0
22771,24932,1
22772,29024,1
22773,55194,0
22774,56796,0
22775,54283,0
22776,12195,0
22777,29977,0
22778,35051,0
22779,54847,1
22780,11817,0
22781,41495,0
22782,44441,0
22783,17706,0
22784,13403,1
22785,35174,0
22786,19742,0
22787,41680,0
22788,36835,0
22789,55430,0
22790,21644,0
22791,13550,0
22792,56053,1
22793,18882,0
22794,15562,0
22795,26868,1
22796,56732,0
22797,56937,0
22798,15362,0
22799,10980,0
22800,18226,0
22801,14422,0
22802,34775,1
22803,49499,1
22804,51443,0
22805,48131,0
22806,18696,0
22807,46908,0
22808,32044,0
22809,35949,1
22810,44991,0
22811,51391,0
22812,20108,0
22813,36683,0
22814,51619,0
22815,14785,0
22816,20361,0
22817,46082,1
22818,24377,0
22819,36909,0
22820,20709,0
22821,19901,0
22822,50143,1
22823,48039,0
22824,57092,0
22825,36224,0
22826,28998,1
22827,27497,0
22828,48337,0
22829,17747,0
22830,55815,0
22831,32743,0
22832,36357,0
22833,42608,1
22834,50593,0
22835,20858,0
22836,10949,0
22837,11437,0
22838,48847,0
22839,17620,0
22840,22904,0
22841,28494,0
22842,56615,0
22843,17953,0
22844,23658,0
22845,31110,0
22846,54600,0
22847,33145,0
22848,39985,0
22849,56896,0
22850,31631,0
22851,48538,0
22852,17026,0
22853,11929,0
22854,35953,1
22855,10474,0
22856,34025,0
22857,17536,0
22858,16888,1
22859,29098,0
22860,55386,0
22861,26078,0
22862,32780,0
22863,26119,0
22864,46765,0
22865,54533,0
22866,31859,0
22867,17015,0
22868,43574,0
22869,50311,0
22870,26007,0
22871,50314,0
22872,33818,0
22873,47833,0
22874,41490,0
22875,18007,0
22876,36050,0
22877,42593,0
22878,16991,0
22879,37251,0
22880,44925,0
22881,41270,1
22882,49090,1
22883,34162,1
22884,42158,0
22885,19476,0
22886,54135,0
22887,56004,0
22888,29302,0
22889,20381,0
22890,11908,0
22891,11455,0
22892,14185,0
22893,26715,1
22894,10958,0
22895,52132,0
22896,15450,0
22897,31856,0
22898,31358,0
22899,45919,0
22900,54173,0
22901,54655,0
22902,39345,1
22903,55923,0
22904,38868,0
22905,26557,0
22906,18115,1
22907,41211,0
22908,23266,0
22909,30681,0
22910,56986,0
22911,31845,0
22912,42229,0
22913,26488,1
22914,55038,0
22915,37180,0
22916,28406,0
22917,42828,0
22918,24217,0
22919,11431,0
22920,39150,0
22921,38651,0
22922,45502,0
22923,46656,0
22924,54686,0
22925,10514,0
22926,43197,1
22927,34035,0
22928,51199,0
22929,27132,0
22930,19662,0
22931,49260,0
22932,45426,0
22933,13310,0
22934,27829,0
22935,10352,0
22936,47895,0
22937,16208,0
22938,36517,0
22939,10726,0
22940,53149,1
22941,15004,0
22942,54802,0
22943,54673,0
22944,42292,1
22945,55839,0
22946,48722,0
22947,36705,0
22948,36576,0
22949,15440,1
22950,15429,0
22951,37010,0
22952,40965,0
22953,37665,0
22954,29850,0
22955,34524,0
22956,45324,0
22957,16418,0
22958,48279,0
22959,52166,0
22960,16279,0
22961,37747,0
22962,15841,0
22963,14173,0
22964,10039,0
22965,55184,0
22966,41529,0
22967,21418,1
22968,24678,0
22969,21778,1
22970,44364,0
22971,52207,0
22972,19394,0
22973,16156,0
22974,18614,0
22975,54642,0
22976,10821,0
22977,38602,0
22978,41937,0
22979,53592,0
22980,48660,0
22981,42182,0
22982,39598,0
22983,27627,0
22984,43826,0
22985,16667,0
22986,44458,0
22987,10021,0
22988,33157,0
22989,38530,1
22990,39965,0
22991,56577,0
22992,48556,0
22993,51740,0
22994,32299,0
22995,11199,0
22996,49244,0
22997,57058,0
22998,10015,0
22999,42694,0
23000,14007,0
23001,46319,0
23002,57124,0
23003,14612,0
23004,13601,0
23005,17116,1
23006,29396,1
23007,25790,0
23008,36768,1
23009,50968,0
23010,56601,1
23011,54044,0
23012,35720,0
23013,20171,0
23014,40861,0
23015,19413,0
23016,45753,1
23017,52843,0
23018,13489,0
23019,45230,1
23020,43487,0
23021,42616,0
23022,13667,0
23023,30789,1
23024,29600,0
23025,49525,0
23026,27873,0
23027,16687,0
23028,25625,0
23029,27571,0
23030,10836,0
23031,20614,0
23032,40158,0
23033,11127,1
23034,14647,0
23035,10880,0
23036,15964,0
23037,21191,1
23038,20824,0
23039,42420,0
23040,42035,0
23041,23006,0
23042,27579,0
23043,52279,0
23044,41752,0
23045,33211,0
23046,55990,0
23047,49033,0
23048,16222,0
23049,23048,1
23050,52117,0
23051,45417,0
23052,37777,0
23053,29356,0
23054,20888,0
23055,54517,0
23056,27394,0
23057,55663,0
23058,21459,0
23059,16246,0
23060,54746,0
23061,25890,0
23062,17407,0
23063,54165,1
23064,53434,0
23065,50209,0
23066,29852,1
23067,16574,0
23068,44483,0
23069,17719,1
23070,49137,0
23071,16673,0
23072,51972,0
23073,52140,1
23074,51337,0
23075,25499,0
23076,48799,1
23077,24267,0
23078,50331,0
23079,51300,0
23080,27501,0
23081,42660,0
23082,25349,0
23083,43652,0
23084,35896,1
23085,11935,0
23086,17741,1
23087,32474,1
23088,36059,1
23089,55281,0
23090,15416,0
23091,39697,0
23092,46206,0
23093,34401,0
23094,55061,0
23095,52325,0
23096,24082,1
23097,50782,0
23098,53485,0
23099,17985,0
23100,52547,0
23101,47265,0
23102,19773,1
23103,40488,1
23104,24835,0
23105,40612,0
23106,49230,0
23107,43739,1
23108,23808,0
23109,22668,1
23110,25284,0
23111,17949,1
23112,22585,1
23113,16703,0
23114,35061,1
23115,34228,0
23116,53801,1
23117,11927,0
23118,20973,1
23119,14418,0
23120,56758,0
23121,31672,0
23122,42917,0
23123,27921,0
23124,25150,1
23125,51581,0
23126,50525,0
23127,31518,0
23128,50689,0
23129,44504,0
23130,10305,1
23131,50033,0
23132,24794,0
23133,39989,0
23134,15110,1
23135,35670,0
23136,15448,0
23137,46407,1
23138,32378,0
23139,56820,0
23140,10851,0
23141,52465,0
23142,12180,1
23143,24391,1
23144,32817,0
23145,15593,0
23146,55358,0
23147,19723,0
23148,33915,0
23149,17766,1
23150,43896,0
23151,27150,0
23152,41770,0
23153,37698,0
23154,30872,0
23155,18907,0
23156,22348,0
23157,50888,1
23158,23988,0
23159,10586,0
23160,45216,0
23161,16448,0
23162,44448,1
23163,47526,0
23164,31797,0
23165,32269,1
23166,30715,0
23167,49147,0
23168,38990,0
23169,16917,0
23170,56426,0
23171,10605,0
23172,29758,1
23173,13422,0
23174,29785,0
23175,21993,0
23176,10066,0
23177,56289,1
23178,15100,0
23179,55690,0
23180,12769,0
23181,27045,0
23182,50177,0
23183,35441,0
23184,21261,0
23185,21499,1
23186,14967,0
23187,27598,0
23188,38273,1
23189,16118,0
23190,50896,0
23191,31036,0
23192,41985,0
23193,12945,0
23194,52980,0
23195,11611,0
23196,22724,1
23197,39882,0
23198,46124,0
23199,55227,0
23200,27407,0
23201,25302,0
23202,48948,0
23203,29811,0
23204,39693,0
23205,15203,0
23206,31708,0
23207,53272,0
23208,21875,0
23209,13448,1
23210,13895,0
23211,22700,0
23212,16286,1
23213,30973,0
23214,33124,0
23215,46310,1
23216,32114,0
23217,21535,0
23218,15414,0
23219,21551,0
23220,16404,0
23221,53201,1
23222,49337,1
23223,48312,0
23224,18394,0
23225,32079,0
23226,47058,1
23227,55582,1
23228,41059,0
23229,18602,0
23230,18580,0
23231,10442,0
23232,31086,0
23233,36218,0
23234,47775,0
23235,56849,0
23236,34794,0
23237,32173,0
23238,48240,0
23239,43084,0
23240,55272,0
23241,37221,0
23242,32451,0
23243,20901,0
23244,12303,0
23245,14656,1
23246,19012,0
23247,40101,0
23248,12124,0
23249,30774,0
23250,15968,0
23251,43286,0
23252,27558,0
23253,20741,0
23254,53990,0
23255,46386,0
23256,11825,0
23257,46586,1
23258,44377,1
23259,19461,0
23260,33189,1
23261,31315,1
23262,11083,0
23263,45914,0
23264,48454,0
23265,35287,0
23266,52564,0
23267,49315,0
23268,52825,0
23269,48856,1
23270,36209,1
23271,54812,0
23272,11320,1
23273,21558,1
23274,47737,0
23275,50769,0
23276,22665,0
23277,47050,0
23278,40486,0
23279,26944,0
23280,47639,0
23281,20427,0
23282,50580,1
23283,33351,0
23284,24980,0
23285,40047,0
23286,43775,0
23287,42306,0
23288,30422,0
23289,20142,1
23290,50934,0
23291,40342,0
23292,10490,1
23293,12117,0
23294,34324,0
23295,24677,0
23296,44478,0
23297,38907,0
23298,49171,0
23299,17336,1
23300,33537,0
23301,28269,0
23302,43178,0
23303,32809,0
23304,15895,0
23305,54417,0
23306,51574,0
23307,43597,0
23308,17708,1
23309,24791,0
23310,40732,1
23311,10287,0
23312,45553,0
23313,44079,0
23314,12779,0
23315,39750,1
23316,44277,0
23317,26526,0
23318,56181,1
23319,13187,1
23320,53457,0
23321,56119,0
23322,26561,0
23323,13029,1
23324,14528,0
23325,46955,0
23326,38671,0
23327,38370,0
23328,30676,0
23329,46728,0
23330,33491,0
23331,35577,0
23332,50977,0
23333,39136,1
23334,49307,0
23335,12291,1
23336,36302,1
23337,24279,0
23338,48494,0
23339,37368,0
23340,56599,0
23341,55242,0
23342,46651,0
23343,50925,0
23344,26668,0
23345,35894,0
23346,21352,0
23347,13340,0
23348,38472,0
23349,23426,0
23350,53638,0
23351,28525,0
23352,43377,1
23353,46525,0
23354,21097,0
23355,15472,0
23356,13154,0
23357,15496,0
23358,17023,0
23359,10915,0
23360,49175,0
23361,33923,1
23362,39093,0
23363,52709,0
23364,30100,0
23365,32499,0
23366,37102,0
23367,15306,0
23368,41342,0
23369,53786,0
23370,34099,0
23371,44732,0
23372,22417,0
23373,16376,0
23374,39945,0
23375,54767,0
23376,29099,0
23377,10717,0
23378,45770,0
23379,42734,0
23380,32339,0
23381,42069,0
23382,46193,0
23383,33333,0
23384,19291,1
23385,21362,0
23386,38322,0
23387,10873,0
23388,55550,0
23389,53060,0
23390,31319,1
23391,46743,0
23392,46687,0
23393,40645,0
23394,14168,0
23395,33388,0
23396,23121,0
23397,44682,1
23398,33542,0
23399,15905,0
23400,48395,0
23401,34542,1
23402,47718,1
23403,37345,0
23404,28878,0
23405,36996,0
23406,29006,0
23407,40105,0
23408,14359,0
23409,40328,0
23410,47741,0
23411,17208,0
23412,42233,0
23413,33624,1
23414,24272,0
23415,23605,0
23416,44097,0
23417,16707,1
23418,56309,0
23419,26827,0
23420,49862,0
23421,27841,0
23422,29958,0
23423,32494,0
23424,40150,0
23425,22743,0
23426,25836,0
23427,26505,0
23428,16647,0
23429,31201,0
23430,30337,0
23431,17297,0
23432,30731,1
23433,33764,0
23434,16257,0
23435,16883,0
23436,42053,0
23437,23117,0
23438,37452,1
23439,38431,0
23440,54331,0
23441,47403,1
23442,18436,0
23443,36967,1
23444,19856,0
23445,20976,0
23446,12027,0
23447,10849,0
23448,16848,0
23449,52430,0
23450,17247,0
23451,19633,1
23452,45365,0
23453,12554,0
23454,53599,0
23455,53184,0
23456,16546,0
23457,22270,1
23458,30114,0
23459,26568,0
23460,41634,0
23461,31760,0
23462,24343,0
23463,11881,0
23464,43693,0
23465,32199,0
23466,37610,0
23467,46649,1
23468,17958,0
23469,50055,0
23470,46008,1
23471,14083,1
23472,51606,0
23473,10282,0
23474,49242,0
23475,45632,0
23476,42939,0
23477,22017,1
23478,30453,0
23479,42097,0
23480,22283,0
23481,28477,0
23482,19643,0
23483,46299,0
23484,29917,0
23485,13996,0
23486,39831,0
23487,25444,1
23488,13898,0
23489,44036,0
23490,21645,0
23491,43907,0
23492,42723,0
23493,29219,1
23494,22857,0
23495,18823,0
23496,51477,0
23497,51582,0
23498,32323,0
23499,28037,0
23500,45393,0
23501,30974,0
23502,18836,0
23503,13452,0
23504,30820,0
23505,10866,0
23506,47279,1
23507,41872,0
23508,47564,0
23509,52633,0
23510,12844,0
23511,11600,0
23512,36799,0
23513,46214,0
23514,10361,0
23515,53759,1
23516,46132,0
23517,22831,0
23518,47312,0
23519,47576,0
23520,49545,1
23521,43795,0
23522,38877,0
23523,51704,0
23524,56435,0
23525,35515,0
23526,22877,0
23527,40982,1
23528,20205,0
23529,21660,0
23530,26406,0
23531,36484,0
23532,30951,0
23533,21938,0
23534,56594,0
23535,29731,0
23536,34206,0
23537,43205,0
23538,51077,0
23539,28707,0
23540,12377,0
23541,11183,0
23542,45297,1
23543,47415,0
23544,14650,0
23545,25212,0
23546,42394,0
23547,34178,0
23548,54094,0
23549,23708,0
23550,26142,0
23551,52052,0
23552,39135,0
23553,24265,0
23554,21957,0
23555,17674,0
23556,16240,0
23557,33625,0
23558,27559,0
23559,42809,0
23560,14250,0
23561,14467,0
23562,12510,0
23563,52862,0
23564,52258,0
23565,52069,0
23566,46790,0
23567,13281,0
23568,18510,0
23569,37509,0
23570,11242,0
23571,53236,0
23572,23549,0
23573,22740,0
23574,41122,0
23575,49235,0
23576,39868,0
23577,50477,1
23578,32113,0
23579,33229,0
23580,52541,0
23581,47552,1
23582,43232,0
23583,27765,0
23584,10027,0
23585,38513,0
23586,17948,1
23587,23875,0
23588,44693,0
23589,19578,0
23590,53404,0
23591,50589,0
23592,52425,0
23593,29395,0
23594,48083,0
23595,27313,0
23596,35341,1
23597,32312,0
23598,52754,0
23599,52022,0
23600,47078,0
23601,15286,1
23602,18152,0
23603,15923,0
23604,26877,0
23605,11819,0
23606,55128,0
23607,20268,0
23608,15911,0
23609,37596,0
23610,18154,0
23611,12233,0
23612,11500,0
23613,32797,0
23614,19772,1
23615,16648,0
23616,40547,0
23617,31581,0
23618,19082,0
23619,50205,0
23620,27172,0
23621,48445,0
23622,18856,1
23623,54678,0
23624,39759,0
23625,12415,0
23626,24190,0
23627,24457,1
23628,24600,1
23629,25944,0
23630,47695,0
23631,54813,1
23632,44008,0
23633,29689,0
23634,29797,1
23635,22106,1
23636,28950,0
23637,53439,0
23638,13164,0
23639,42305,0
23640,52363,0
23641,54684,0
23642,39736,0
23643,26996,0
23644,29532,0
23645,30165,0
23646,39512,0
23647,22739,0
23648,55183,0
23649,16153,0
23650,27788,1
23651,43724,0
23652,52667,0
23653,31503,0
23654,34089,0
23655,17636,0
23656,53204,1
23657,45625,1
23658,50310,1
23659,23656,1
23660,48200,0
23661,30669,0
23662,31155,0
23663,20266,0
23664,24787,0
23665,53733,1
23666,37244,0
23667,12058,0
23668,49706,0
23669,39713,0
23670,18759,0
23671,28426,0
23672,13899,0
23673,45423,0
23674,18867,0
23675,28600,0
23676,41652,0
23677,21011,0
23678,25482,1
23679,39329,0
23680,15074,0
23681,52671,0
23682,34891,0
23683,53196,0
23684,53767,0
23685,16375,0
23686,49726,0
23687,20944,0
23688,28588,1
23689,40180,0
23690,53113,0
23691,42736,0
23692,23899,0
23693,32896,0
23694,39819,0
23695,44351,1
23696,26565,0
23697,16966,1
23698,32253,0
23699,19457,0
23700,35980,0
23701,31095,1
23702,10258,0
23703,17112,1
23704,11111,0
23705,43479,0
23706,37650,0
23707,39731,1
23708,39783,0
23709,30937,1
23710,28121,0
23711,40984,0
23712,48069,1
23713,16072,0
23714,10365,0
23715,47425,0
23716,35230,0
23717,24115,0
23718,14733,0
23719,54505,0
23720,41013,0
23721,11506,1
23722,38519,0
23723,39984,1
23724,38623,0
23725,30506,0
23726,25722,0
23727,24324,0
23728,45536,1
23729,34900,0
23730,17241,0
23731,43155,0
23732,44704,0
23733,31178,0
23734,39997,0
23735,47386,0
23736,49756,0
23737,25473,0
23738,33727,0
23739,18246,0
23740,29066,0
23741,18624,0
23742,30620,0
23743,41722,0
23744,38920,0
23745,42269,0
23746,18135,0
23747,53209,0
23748,34183,0
23749,32205,0
23750,46935,0
23751,26890,0
23752,19875,0
23753,43261,1
23754,22949,1
23755,21928,0
23756,38250,0
23757,49844,1
23758,19350,0
23759,53291,0
23760,25454,0
23761,47963,0
23762,22561,0
23763,49503,0
23764,38852,0
23765,22572,0
23766,34091,0
23767,11795,0
23768,49963,0
23769,55857,0
23770,11638,0
23771,11751,0
23772,13825,0
23773,54192,0
23774,38972,0
23775,41873,1
23776,45944,0
23777,31464,0
23778,31650,0
23779,19414,0
23780,23613,0
23781,23516,0
23782,29262,0
23783,52323,0
23784,32097,1
23785,51437,0
23786,10998,1
23787,33234,0
23788,27217,0
23789,37752,0
23790,32177,0
23791,12413,0
23792,54702,1
23793,16604,0
23794,50267,0
23795,33717,0
23796,12332,0
23797,37581,0
23798,20954,0
23799,20528,0
23800,27807,0
23801,47246,0
23802,38662,0
23803,34000,0
23804,24044,0
23805,50326,0
23806,43650,0
23807,40983,1
23808,44933,0
23809,30155,1
23810,53800,0
23811,21741,0
23812,27463,0
23813,25082,0
23814,39481,0
23815,36554,1
23816,49660,0
23817,16137,0
23818,45235,0
23819,12551,0
23820,27131,0
23821,30661,1
23822,27017,0
23823,14347,0
23824,15866,0
23825,27676,0
23826,11886,0
23827,44242,1
23828,55415,0
23829,13524,0
23830,52607,0
23831,25024,1
23832,39286,0
23833,13632,0
23834,10572,0
23835,45201,0
23836,52366,0
23837,45886,0
23838,29945,0
23839,14105,0
23840,24163,0
23841,38453,0
23842,28116,0
23843,12321,0
23844,14156,0
23845,32333,0
23846,31713,1
23847,33982,0
23848,48907,0
23849,56856,0
23850,27923,0
23851,22159,0
23852,44109,0
23853,14913,0
23854,47860,1
23855,37257,0
23856,52654,0
23857,19175,0
23858,11683,0
23859,42148,0
23860,54084,0
23861,46621,0
23862,29953,0
23863,44719,0
23864,10168,0
23865,25512,0
23866,36859,0
23867,12700,0
23868,31624,0
23869,52365,1
23870,51257,0
23871,15355,1
23872,22201,0
23873,17649,0
23874,40093,0
23875,14525,0
23876,39805,0
23877,18459,0
23878,23106,0
23879,31370,0
23880,41858,0
23881,37036,0
23882,49847,0
23883,39737,0
23884,44500,0
23885,50494,0
23886,35261,0
23887,42054,0
23888,12455,0
23889,19807,0
23890,56701,0
23891,11350,0
23892,13384,0
23893,35984,0
23894,33430,0
23895,47110,0
23896,29860,0
23897,34740,1
23898,53821,0
23899,25640,1
23900,22286,0
23901,42489,0
23902,13536,0
23903,48049,0
23904,47451,0
23905,47368,0
23906,56199,0
23907,33372,0
23908,20855,0
23909,25992,1
23910,55410,0
23911,43527,0
23912,36437,0
23913,39716,0
23914,56566,0
23915,53337,0
23916,39143,0
23917,42416,1
23918,55111,0
23919,51430,1
23920,41854,1
23921,43047,0
23922,41179,0
23923,45198,0
23924,29653,0
23925,38348,0
23926,30064,0
23927,20942,0
23928,47602,0
23929,14871,0
23930,36615,0
23931,17245,0
23932,28281,0
23933,41632,0
23934,51864,0
23935,29554,0
23936,11313,0
23937,12994,0
23938,33967,0
23939,38498,0
23940,11254,0
23941,35690,0
23942,12755,1
23943,13684,0
23944,12472,0
23945,21197,0
23946,16609,0
23947,15418,0
23948,54304,0
23949,21108,0
23950,55861,0
23951,12604,0
23952,53515,0
23953,37241,1
23954,25857,0
23955,11439,0
23956,19955,0
23957,35817,0
23958,54395,0
23959,36422,0
23960,37392,0
23961,18794,0
23962,52857,0
23963,28081,0
23964,17720,0
23965,24142,0
23966,28011,0
23967,55878,1
23968,29688,1
23969,36732,0
23970,24478,0
23971,49362,0
23972,14098,0
23973,26320,0
23974,51330,0
23975,12118,0
23976,41256,0
23977,28623,0
23978,37313,0
23979,29540,0
23980,16886,0
23981,17324,0
23982,27391,0
23983,43035,0
23984,25367,0
23985,37869,0
23986,51622,0
23987,21574,0
23988,20496,1
23989,37015,0
23990,10623,0
23991,56952,0
23992,21914,0
23993,13577,0
23994,48577,0
23995,35398,0
23996,22986,1
23997,33829,0
23998,17944,0
23999,46232,0
24000,37518,0
24001,30433,0
24002,16682,1
24003,42094,0
24004,51862,0
24005,54765,0
24006,49197,0
24007,48248,0
24008,19468,1
24009,32762,0
24010,52558,0
24011,45479,0
24012,20285,0
24013,34560,0
24014,47814,0
24015,24996,0
24016,35866,0
24017,36406,0
24018,28786,0
24019,26771,0
24020,47817,0
24021,19739,0
24022,53300,0
24023,22145,0
24024,20835,1
24025,10508,0
24026,46294,0
24027,36611,0
24028,42196,0
24029,19680,0
24030,36442,0
24031,23801,0
24032,35855,1
24033,20822,0
24034,14823,1
24035,49866,0
24036,44311,0
24037,51641,0
24038,40490,0
24039,55959,1
24040,41301,0
24041,54145,0
24042,36710,0
24043,54260,0
24044,49273,0
24045,47071,1
24046,20036,0
24047,34933,0
24048,23585,0
24049,20312,0
24050,45705,0
24051,18263,0
24052,40374,0
24053,46734,0
24054,55972,0
24055,11741,0
24056,34329,0
24057,49385,0
24058,52920,0
24059,33140,0
24060,39938,0
24061,12718,0
24062,48606,0
24063,40536,0
24064,11447,0
24065,20589,0
24066,16007,0
24067,40395,0
24068,26971,0
24069,32575,0
24070,56011,0
24071,34803,0
24072,30003,0
24073,45342,1
24074,38819,0
24075,41363,0
24076,37468,0
24077,44327,0
24078,12749,0
24079,27952,0
24080,36138,0
24081,13464,0
24082,33457,0
24083,55553,1
24084,13239,0
24085,32884,1
24086,17960,0
24087,48160,0
24088,37335,0
24089,38533,0
24090,46746,0
24091,28907,0
24092,20695,1
24093,52817,1
24094,20153,0
24095,37640,0
24096,22370,0
24097,44556,0
24098,14627,0
24099,39095,0
24100,40548,0
24101,45946,0
24102,36783,0
24103,18541,0
24104,49495,0
24105,51433,1
24106,41469,0
24107,50125,0
24108,50378,0
24109,13436,1
24110,30020,0
24111,16619,0
24112,49761,0
24113,54065,0
24114,18307,0
24115,51428,0
24116,33009,0
24117,43452,0
24118,45223,0
24119,39454,0
24120,21728,0
24121,18667,1
24122,37143,0
24123,34748,0
24124,29071,0
24125,24735,0
24126,33472,0
24127,36617,1
24128,40566,1
24129,37274,0
24130,37202,1
24131,45674,0
24132,30350,0
24133,26461,0
24134,16366,1
24135,29365,0
24136,44285,0
24137,51764,0
24138,21368,0
24139,42964,0
24140,32244,0
24141,20562,0
24142,13306,0
24143,43206,0
24144,39437,1
24145,47809,1
24146,19516,0
24147,30901,0
24148,50321,0
24149,28819,0
24150,28384,0
24151,24692,0
24152,12682,0
24153,41228,0
24154,53920,0
24155,15703,0
24156,20460,1
24157,10395,0
24158,27421,0
24159,43207,0
24160,37676,1
24161,15198,1
24162,30045,0
24163,43106,1
24164,52330,1
24165,14976,1
24166,43912,0
24167,40297,0
24168,43945,0
24169,33165,0
24170,13113,0
24171,51564,0
24172,49274,0
24173,50280,0
24174,34752,1
24175,17301,0
24176,39316,0
24177,53278,0
24178,43792,0
24179,34508,0
24180,28186,0
24181,20597,0
24182,12793,1
24183,48047,1
24184,31833,0
24185,30857,0
24186,39376,1
24187,19534,0
24188,30153,0
24189,12563,0
24190,44177,0
24191,55830,0
24192,20627,1
24193,19367,0
24194,46137,0
24195,56658,0
24196,30127,0
24197,56372,0
24198,45143,0
24199,19072,0
24200,11033,0
24201,23132,0
24202,29281,0
24203,55853,1
24204,28504,0
24205,28131,1
24206,40392,0
24207,19579,0
24208,25775,0
24209,44466,0
24210,41069,0
24211,51089,0
24212,43613,0
24213,33620,0
24214,22947,0
24215,32752,0
24216,11221,0
24217,11912,0
24218,20786,1
24219,38781,1
24220,29922,0
24221,26184,0
24222,18148,0
24223,55978,0
24224,29739,0
24225,43827,0
24226,21768,0
24227,40995,0
24228,47091,0
24229,14777,0
24230,11649,0
24231,16796,0
24232,30874,0
24233,36879,0
24234,23094,0
24235,52770,0
24236,41883,0
24237,51608,0
24238,41221,1
24239,33142,1
24240,52428,0
24241,39468,0
24242,20447,0
24243,54692,0
24244,52893,0
24245,29475,0
24246,17037,1
24247,15730,0
24248,53926,0
24249,23704,0
24250,18168,0
24251,19604,1
24252,45852,1
24253,33149,0
24254,48043,0
24255,19065,0
24256,27288,0
24257,20225,0
24258,20293,0
24259,12252,0
24260,23946,1
24261,45113,0
24262,28541,0
24263,44683,0
24264,31552,0
24265,25515,0
24266,23262,0
24267,32048,0
24268,32151,0
24269,43952,0
24270,40793,0
24271,27103,0
24272,24045,0
24273,18077,0
24274,55991,0
24275,22671,0
24276,18838,0
24277,52999,0
24278,14807,0
24279,54058,0
24280,20249,0
24281,35083,0
24282,13155,1
24283,30705,0
24284,20284,0
24285,52333,0
24286,33506,0
24287,19225,0
24288,40441,0
24289,19205,0
24290,45717,0
24291,48895,0
24292,25616,0
24293,47178,0
24294,44802,0
24295,53866,0
24296,35493,0
24297,22991,0
24298,12828,0
24299,29965,0
24300,39151,0
24301,49203,0
24302,18063,0
24303,17814,0
24304,12186,0
24305,24925,0
24306,35946,0
24307,35490,1
24308,27367,0
24309,11235,0
24310,41600,0
24311,51963,0
24312,46411,0
24313,34466,0
24314,11596,0
24315,54748,0
24316,47614,0
24317,33913,0
24318,52684,1
24319,34871,1
24320,19009,0
24321,36724,0
24322,46486,0
24323,30609,0
24324,31185,1
24325,48453,0
24326,12312,0
24327,41180,0
24328,16968,0
24329,40400,0
24330,16450,0
24331,36086,1
24332,29109,0
24333,12323,0
24334,11889,0
24335,23380,0
24336,13054,0
24337,36027,0
24338,24025,0
24339,39474,0
24340,50342,0
24341,22910,0
24342,24117,0
24343,22047,0
24344,24543,1
24345,33054,0
24346,13618,0
24347,47959,1
24348,35113,0
24349,33858,1
24350,36264,0
24351,46061,0
24352,39446,0
24353,27035,1
24354,19884,0
24355,16823,0
24356,40188,1
24357,41938,0
